ImageID,Source,LabelName,Confidence,mg_label,hv_label
a30101e24606e159,verification,/m/09j2d,1,0,1
7da4ee5b5eda3ae9,verification,/m/09j2d,1,1,1
ccca79f1e7646f88,verification,/m/09j2d,1,1,1
718c095fff3885ae,verification,/m/09j2d,0,0,0
38536b3be113fde1,verification,/m/09j2d,1,1,1
d3d276fdd1baebcd,verification,/m/09j2d,1,1,1
05f58c72b643880e,verification,/m/09j2d,0,0,0
a3812eb250221255,verification,/m/09j2d,1,1,1
983255791f113009,verification,/m/09j2d,1,0,1
85dccf2100525ffd,verification,/m/09j2d,1,1,1
d358ec1524362303,verification,/m/09j2d,1,1,1
08978952810b7f5b,verification,/m/09j2d,1,1,1
15a16396c6dd9b84,verification,/m/09j2d,1,1,1
d8ef516f368a1770,verification,/m/09j2d,1,1,1
e8a4b3cb31488e8c,verification,/m/09j2d,0,0,0
1f86d752973811c0,verification,/m/09j2d,1,0,1
270ce65724588aa4,verification,/m/09j2d,1,1,1
f001554921abd6af,verification,/m/09j2d,1,0,1
a6af33985be711b9,verification,/m/09j2d,0,1,0
8e974b3bd584a025,verification,/m/09j2d,1,1,1
3bddd6b518c61e99,verification,/m/09j2d,1,1,1
45b1760f735bfbcb,verification,/m/09j2d,0,0,0
16bb316c7c76b5a5,verification,/m/09j2d,0,1,0
e3094fe4f5bb3220,verification,/m/09j2d,0,0,0
b0d00c301666e87b,verification,/m/09j2d,0,1,0
6d3f173adcda993d,verification,/m/09j2d,0,0,0
cbace5d824aed762,verification,/m/09j2d,0,0,0
0c78bb26de5c0090,verification,/m/09j2d,1,1,1
5552914d9cc9c21e,verification,/m/09j2d,0,1,0
9052dbaa51a72aac,verification,/m/09j2d,0,0,0
7b123574adcb5318,verification,/m/09j2d,0,1,0
d6f555694b216c17,verification,/m/09j2d,1,1,1
6acb06c4c12dddc7,verification,/m/09j2d,0,1,0
d416162446907a10,verification,/m/09j2d,0,0,0
385f02fc9d56ebd8,verification,/m/09j2d,1,1,1
6b2963728344a8a7,verification,/m/09j2d,0,0,0
6010afbdd66f4d5b,verification,/m/09j2d,0,1,0
1a5a8e2cdbdeaab0,verification,/m/09j2d,1,1,1
fa6b7a3ec6934070,verification,/m/09j2d,1,1,1
23a41085bee808f6,verification,/m/09j2d,1,1,1
2830555fb925b7cd,verification,/m/09j2d,0,0,0
58cd23888eb593f0,verification,/m/09j2d,1,0,1
d101b7277d392877,verification,/m/09j2d,1,1,1
a3a17410d053d0d2,verification,/m/09j2d,0,0,0
f811037c930b372a,verification,/m/09j2d,0,0,0
1bd0c9a68b41d02c,verification,/m/09j2d,1,0,1
6459868e3854cb92,verification,/m/09j2d,0,0,0
9007d38b9cfd0e53,verification,/m/09j2d,1,1,1
bcaa418e92a955e4,verification,/m/09j2d,1,1,1
facdcc52a578f06b,verification,/m/09j2d,1,1,1
115150a6ba4eb0ca,verification,/m/09j2d,1,1,1
9a9a79ac22e747ab,verification,/m/09j2d,0,1,0
cffd1c2f7273fbd5,verification,/m/09j2d,1,0,1
5e1374c0e4f828fe,verification,/m/09j2d,1,0,1
61250918d5d7c7e5,verification,/m/09j2d,0,0,0
56c1fd30dfa1eb42,verification,/m/09j2d,0,0,0
560df95288a192ac,verification,/m/09j2d,0,1,0
3bebf9287407551a,verification,/m/09j2d,1,1,1
a0c4b25bb942d669,verification,/m/09j2d,0,0,0
08ed1ccb53722194,verification,/m/09j2d,1,1,1
7d687818430809d4,verification,/m/09j2d,1,0,1
2644292432654db6,verification,/m/09j2d,0,0,0
0a47e7d602855f93,verification,/m/09j2d,0,1,0
ce22e4c4b284da49,verification,/m/09j2d,0,1,0
2744bcd8bb93c182,verification,/m/09j2d,0,0,0
072425783afb6eda,verification,/m/09j2d,0,0,0
7a9e2800121e8482,verification,/m/09j2d,1,1,1
ccefec739f1dbdfa,verification,/m/09j2d,0,0,0
e03a7f861b5ad616,verification,/m/09j2d,1,0,1
5ae68649f936d4cf,verification,/m/09j2d,1,1,1
db36944bf8f50d5c,verification,/m/09j2d,1,1,1
9887413a9acd1762,verification,/m/09j2d,1,1,1
a0871c41b480008a,verification,/m/09j2d,1,1,1
462da63749fae994,verification,/m/09j2d,0,1,0
663389d2c9d562d8,verification,/m/09j2d,1,1,1
427dcfc566e85407,verification,/m/09j2d,0,1,0
b02154c61e6f528a,verification,/m/09j2d,1,1,1
f6022957cf62d7c3,verification,/m/09j2d,0,1,0
6c72a2d685f8bca7,verification,/m/09j2d,0,0,0
f3c36f3ecbbdcb22,verification,/m/09j2d,0,0,0
414473c4ef1a6483,verification,/m/09j2d,1,1,1
51ed77c19fe0c482,verification,/m/09j2d,0,0,0
decf988cac792a3e,verification,/m/09j2d,0,1,0
8507645c40a9d009,verification,/m/09j2d,0,0,0
713b6bde3ff675d8,verification,/m/09j2d,0,0,0
a3541a75c35d92cc,verification,/m/09j2d,1,1,1
04c39763fa27e18d,verification,/m/09j2d,0,0,0
e02fe988857214ce,verification,/m/09j2d,0,0,0
db3c9ce43e80cd47,verification,/m/09j2d,1,1,1
8b65b214b7fca940,verification,/m/09j2d,0,1,0
ad08afb5c0f5bb34,verification,/m/09j2d,1,1,1
