ImageID,Source,LabelName,Confidence,mg_label,hv_label
7119e2a9a3832d36,verification,/m/09j2d,0,0,0
3184492d5235d598,verification,/m/09j2d,1,0,1
1fd0ea22fe6fcfb6,verification,/m/09j2d,0,0,0
861b52e55a452685,verification,/m/09j2d,1,0,1
9e712b86863b6e37,verification,/m/09j2d,0,0,0
873875bcc2e76868,verification,/m/09j2d,0,0,0
aee0aed0e42e7c8c,verification,/m/09j2d,1,1,1
d6ed7aec7b1a73b9,verification,/m/09j2d,0,0,0
07d551f1745be790,verification,/m/09j2d,1,1,1
98c723b7112c7625,verification,/m/09j2d,1,0,1
ac190a0e51c26897,verification,/m/09j2d,1,0,1
55127e3526e2e2c2,verification,/m/09j2d,1,0,1
3369464caa4198ea,verification,/m/09j2d,1,0,1
45d25f290b3eff63,verification,/m/09j2d,0,0,0
2372db4d644c8e3d,verification,/m/09j2d,0,0,0
37dc3e8479b70ba2,verification,/m/09j2d,1,0,1
68f8acbfdcff8256,verification,/m/09j2d,1,0,1
0bb341c20b9978cf,verification,/m/09j2d,1,0,1
a6cbeaa0a39f5d02,verification,/m/09j2d,1,1,1
355699afd3196c26,verification,/m/09j2d,1,0,1
0704499ce810af77,verification,/m/09j2d,1,0,1
0a3873442ad329c2,verification,/m/09j2d,1,0,1
12853decdd2ff3bf,verification,/m/09j2d,1,0,1
b53308deab997026,verification,/m/09j2d,0,0,0
7697248b3b24a8ae,verification,/m/09j2d,1,1,1
27f6093b673df364,verification,/m/09j2d,1,0,1
494c1c49e967eb79,verification,/m/09j2d,1,1,1
7c22b71cb35fa07b,verification,/m/09j2d,0,0,0
62fa84fe06a0edcd,verification,/m/09j2d,0,0,0
be5accadbe8f3e0a,verification,/m/09j2d,1,1,1
57134dde62af473f,verification,/m/09j2d,0,0,0
bfbb778f3fa6ed9d,verification,/m/09j2d,0,0,0
34d096c6f0194b85,verification,/m/09j2d,0,0,0
51508099cb422c66,verification,/m/09j2d,1,1,1
df13f7dced3c2aa8,verification,/m/09j2d,0,0,0
70640eab042f9615,verification,/m/09j2d,1,1,1
c1190aae9704b0ab,verification,/m/09j2d,1,0,1
9fbcdd23c4de8ba7,verification,/m/09j2d,0,0,0
5fc1b05213e13e19,verification,/m/09j2d,0,0,0
195c38cae4543ea4,verification,/m/09j2d,0,0,0
fd16ef93db6e933f,verification,/m/09j2d,1,0,1
203592f532397173,verification,/m/09j2d,1,1,1
226f0a1873b9bf8e,verification,/m/09j2d,1,1,1
240290e2f775af42,verification,/m/09j2d,1,0,1
a36a4e640243f545,verification,/m/09j2d,1,1,1
e9d269332294d8b6,verification,/m/09j2d,0,0,0
558156f5b3ca3401,verification,/m/09j2d,0,0,0
5d8c99f560208989,verification,/m/09j2d,1,1,1
046073c81f742148,verification,/m/09j2d,0,1,0
a69cc672f04cbcee,verification,/m/09j2d,0,0,0
fa1e3b870b39997b,verification,/m/09j2d,0,0,0
a3cfeb3a749fd962,verification,/m/09j2d,0,0,0
ff65f0f17ca3f0c3,verification,/m/09j2d,0,0,0
eafd76a3599d2482,verification,/m/09j2d,1,0,1
a6026a5a0a4e8f83,verification,/m/09j2d,0,0,0
9abf68f20bf80d4f,verification,/m/09j2d,0,0,0
4d03f18377578c53,verification,/m/09j2d,0,0,0
75a924ca342ac5c1,verification,/m/09j2d,1,0,1
2c47f937c8296b0e,verification,/m/09j2d,0,0,0
00141571d986d241,verification,/m/09j2d,1,0,1
bac682026bdd3528,verification,/m/09j2d,1,0,1
6d3f173adcda993d,verification,/m/09j2d,0,0,0
87b1cc825fa313b2,verification,/m/09j2d,1,0,1
8477dba43b300e36,verification,/m/09j2d,1,0,1
bc347b9d1c3e8f85,verification,/m/09j2d,1,1,1
4b1ca2a999a7e86e,verification,/m/09j2d,0,0,0
9b9ef363c1745ab3,verification,/m/09j2d,0,0,0
330ef1d4236d51cc,verification,/m/09j2d,0,0,0
04fc9ae90f6e83e1,verification,/m/09j2d,0,0,0
ea095b548b441c2a,verification,/m/09j2d,0,0,0
7c1a65d5463897d4,verification,/m/09j2d,0,0,0
6aa4ff893e357650,verification,/m/09j2d,1,1,1
e7f769bf1330660d,verification,/m/09j2d,0,0,0
fb6d6aa03df2219f,verification,/m/09j2d,0,0,0
4ff965c254ce5215,verification,/m/09j2d,0,0,0
eb4e5610ecbd134b,verification,/m/09j2d,0,0,0
43924bc6f041fe36,verification,/m/09j2d,1,1,1
e0a51fab12264a85,verification,/m/09j2d,0,0,0
38ca0b9fdc775960,verification,/m/09j2d,1,0,1
ae6963d476aec030,verification,/m/09j2d,0,0,0
10e694bbca38cf3f,verification,/m/09j2d,1,0,1
bb9efc383ace0f28,verification,/m/09j2d,0,0,0
2bc95e1dc97047c5,verification,/m/09j2d,1,0,1
ce5fda44c7470863,verification,/m/09j2d,0,0,0
48abd1db27d7de96,verification,/m/09j2d,1,1,1
a10ea74b5eb3c47d,verification,/m/09j2d,0,0,0
147ec0c28828bd0a,verification,/m/09j2d,0,0,0
5c5fecfb048b7a1c,verification,/m/09j2d,0,0,0
17219fe099dbc96c,verification,/m/09j2d,0,0,0
d2146d47c4cf025b,verification,/m/09j2d,1,1,1
0df7f6ebf885b871,verification,/m/09j2d,0,0,0
a24768d6e7782dd8,verification,/m/09j2d,1,0,1
ee9be8019f6833e2,verification,/m/09j2d,0,0,0
51275bdec3a7d1b9,verification,/m/09j2d,1,0,1
b5e14117f82aba8d,verification,/m/09j2d,1,0,1
586eac115f984afa,verification,/m/09j2d,0,0,0
ef3d8c9f559e2a6f,verification,/m/09j2d,1,1,1
2b5d1111ffd23c68,verification,/m/09j2d,1,0,1
3daee3942708ff86,verification,/m/09j2d,0,0,0
54b036d14624ffeb,verification,/m/09j2d,1,1,1
d101b7277d392877,verification,/m/09j2d,1,1,1
01a6c89f9885d483,verification,/m/09j2d,1,0,1
a3678e7c8f952c2e,verification,/m/09j2d,1,0,1
fb9a676229e4102a,verification,/m/09j2d,0,0,0
c93e51facfbce054,verification,/m/09j2d,0,0,0
4eba7c4cf06ce3b2,verification,/m/09j2d,1,0,1
d6d854ca18c45a7b,verification,/m/09j2d,1,1,1
0ec036f6e014c1b0,verification,/m/09j2d,0,0,0
7a9b3835e404042f,verification,/m/09j2d,0,0,0
f1ea6128c736f9cd,verification,/m/09j2d,0,0,0
935acb1cbbe1c4cc,verification,/m/09j2d,1,1,1
e42ce843c6e48119,verification,/m/09j2d,1,1,1
3eda3ee510e2afb0,verification,/m/09j2d,1,0,1
14e4cc3d773af047,verification,/m/09j2d,0,0,0
775da5439689c1a0,verification,/m/09j2d,0,0,0
01de9381fb29fb25,verification,/m/09j2d,0,0,0
a6bb908c564b7224,verification,/m/09j2d,0,0,0
d005fa0373cf0558,verification,/m/09j2d,0,0,0
53fc57138dfd46af,verification,/m/09j2d,1,0,1
2aea346871b6289a,verification,/m/09j2d,1,0,1
bd827df1b50b9149,verification,/m/09j2d,0,0,0
f01e1e332fe10a3c,verification,/m/09j2d,1,1,1
fdf90530521378ad,verification,/m/09j2d,0,0,0
806b8cce0b2b818a,verification,/m/09j2d,0,0,0
4eb478ec0835cfdd,verification,/m/09j2d,1,0,1
39bd30d526975082,verification,/m/09j2d,1,0,1
3b78e75f33d9b90a,verification,/m/09j2d,1,1,1
a03471e475ea1521,verification,/m/09j2d,1,1,1
597b0310bb3b638b,verification,/m/09j2d,0,0,0
